          5.610	  0.067	 -0.360	  0.125	  0.233	 -0.104	  0.272	 -0.069	 -0.038	  0.592	 -3.938	 -3.866	 -3.910	 -3.789	 -3.445	 -3.422	 -3.293	 -3.413	 -3.558	 -0.049	 -0.032	  0.014	  0.019	 -0.023	 -0.043	 -0.051	 -0.070	 -0.068	 -0.001	  0.043	  0.012	  0.043	 -0.001	 -0.024	 -0.032	 -0.051	 -0.049	  0.021
          5.611	  0.172	 -0.275	  0.117	  0.188	 -0.106	  0.296	 -0.075	 -0.102	  0.643	 -4.539	 -4.564	 -4.516	 -4.271	 -4.075	 -4.010	 -3.940	 -4.109	 -4.119	 -0.045	 -0.029	  0.016	  0.018	 -0.022	 -0.040	 -0.047	 -0.066	 -0.065	 -0.003	  0.038	  0.011	  0.035	 -0.003	 -0.025	 -0.032	 -0.051	 -0.048	  0.020
          5.612	  0.242	 -0.213	  0.119	  0.157	 -0.112	  0.316	 -0.082	 -0.143	  0.680	 -4.961	 -5.053	 -4.941	 -4.601	 -4.519	 -4.420	 -4.395	 -4.594	 -4.504	 -0.042	 -0.027	  0.016	  0.018	 -0.019	 -0.037	 -0.044	 -0.063	 -0.062	 -0.006	  0.034	  0.007	  0.031	 -0.004	 -0.027	 -0.032	 -0.052	 -0.049	  0.020
          5.614	  0.280	 -0.184	  0.116	  0.139	 -0.108	  0.325	 -0.084	 -0.166	  0.704	 -5.198	 -5.325	 -5.179	 -4.694	 -4.767	 -4.638	 -4.653	 -4.864	 -4.705	 -0.040	 -0.026	  0.014	  0.019	 -0.016	 -0.034	 -0.042	 -0.059	 -0.061	 -0.008	  0.030	  0.005	  0.033	 -0.004	 -0.026	 -0.033	 -0.052	 -0.050	  0.019
          5.615	  0.265	 -0.190	  0.120	  0.138	 -0.102	  0.322	 -0.080	 -0.155	  0.704	 -5.197	 -5.317	 -5.169	 -4.403	 -4.760	 -4.611	 -4.654	 -4.849	 -4.673	 -0.040	 -0.027	  0.011	  0.020	 -0.013	 -0.031	 -0.040	 -0.057	 -0.059	 -0.007	  0.031	  0.004	  0.039	 -0.002	 -0.022	 -0.031	 -0.050	 -0.049	  0.019
          5.616	  0.214	 -0.230	  0.123	  0.155	 -0.097	  0.314	 -0.071	 -0.121	  0.684	 -4.993	 -5.065	 -4.958	 -4.042	 -4.545	 -4.385	 -4.432	 -4.594	 -4.455	 -0.039	 -0.029	  0.008	  0.022	 -0.009	 -0.028	 -0.039	 -0.057	 -0.059	 -0.003	  0.034	  0.006	  0.045	  0.003	 -0.017	 -0.027	 -0.046	 -0.046	  0.019
          5.617	  0.140	 -0.289	  0.133	  0.183	 -0.092	  0.295	 -0.058	 -0.074	  0.651	 -4.644	 -4.649	 -4.602	 -3.521	 -4.171	 -4.022	 -4.056	 -4.174	 -4.101	 -0.037	 -0.031	  0.005	  0.023	 -0.006	 -0.027	 -0.038	 -0.058	 -0.060	  0.004	  0.039	  0.009	  0.046	  0.009	 -0.012	 -0.022	 -0.041	 -0.042	  0.019
          5.619	  0.031	 -0.378	  0.133	  0.228	 -0.084	  0.267	 -0.043	 -0.005	  0.600	 -4.108	 -4.010	 -4.053	 -2.654	 -3.593	 -3.453	 -3.481	 -3.536	 -3.555	 -0.034	 -0.033	  0.002	  0.025	 -0.005	 -0.027	 -0.039	 -0.060	 -0.061	  0.009	  0.042	  0.009	  0.042	  0.013	 -0.009	 -0.021	 -0.039	 -0.040	  0.019
          5.620	 -0.104	 -0.492	  0.140	  0.283	 -0.073	  0.234	 -0.025	  0.086	  0.535	 -3.360	 -3.137	 -3.294	 -1.734	 -2.806	 -2.689	 -2.681	 -2.656	 -2.818	 -0.032	 -0.033	 -0.001	  0.025	 -0.006	 -0.028	 -0.042	 -0.062	 -0.063	  0.010	  0.043	  0.008	  0.037	  0.014	 -0.011	 -0.023	 -0.041	 -0.041	  0.018
          5.621	 -0.239	 -0.599	  0.146	  0.340	 -0.066	  0.202	 -0.012	  0.175	  0.466	 -2.561	 -2.213	 -2.489	 -0.845	 -1.971	 -1.887	 -1.825	 -1.731	 -2.051	 -0.031	 -0.032	 -0.001	  0.025	 -0.008	 -0.029	 -0.046	 -0.063	 -0.065	  0.008	  0.041	  0.005	  0.033	  0.013	 -0.014	 -0.027	 -0.045	 -0.045	  0.018
          5.622	 -0.348	 -0.689	  0.148	  0.389	 -0.066	  0.175	  0.001	  0.246	  0.414	 -1.879	 -1.431	 -1.804	 -0.264	 -1.260	 -1.219	 -1.093	 -0.947	 -1.415	 -0.032	 -0.033	 -0.001	  0.025	 -0.009	 -0.030	 -0.048	 -0.064	 -0.066	  0.006	  0.040	  0.004	  0.033	  0.013	 -0.017	 -0.031	 -0.049	 -0.048	  0.018
          5.624	 -0.405	 -0.740	  0.146	  0.420	 -0.061	  0.165	  0.010	  0.288	  0.381	 -1.434	 -0.933	 -1.365	 -0.088	 -0.800	 -0.796	 -0.616	 -0.446	 -1.020	 -0.034	 -0.035	  0.000	  0.025	 -0.009	 -0.030	 -0.048	 -0.064	 -0.067	  0.006	  0.041	  0.004	  0.037	  0.014	 -0.016	 -0.032	 -0.049	 -0.049	  0.018
          5.625	 -0.394	 -0.740	  0.134	  0.419	 -0.056	  0.171	  0.008	  0.282	  0.385	 -1.359	 -0.872	 -1.306	 -0.418	 -0.737	 -0.765	 -0.533	 -0.385	 -1.003	 -0.037	 -0.039	 -0.001	  0.025	 -0.007	 -0.030	 -0.047	 -0.064	 -0.067	  0.008	  0.043	  0.005	  0.039	  0.015	 -0.014	 -0.031	 -0.047	 -0.048	  0.017
          5.626	 -0.317	 -0.683	  0.128	  0.394	 -0.056	  0.194	  0.003	  0.238	  0.419	 -1.694	 -1.273	 -1.654	 -1.068	 -1.090	 -1.131	 -0.888	 -0.788	 -1.363	 -0.038	 -0.041	 -0.003	  0.025	 -0.005	 -0.030	 -0.045	 -0.064	 -0.065	  0.009	  0.045	  0.004	  0.036	  0.015	 -0.012	 -0.028	 -0.044	 -0.046	  0.017
          5.628	 -0.191	 -0.587	  0.117	  0.352	 -0.062	  0.229	 -0.012	  0.162	  0.476	 -2.337	 -2.028	 -2.317	 -2.159	 -1.772	 -1.812	 -1.568	 -1.544	 -2.023	 -0.037	 -0.041	 -0.005	  0.024	 -0.005	 -0.031	 -0.044	 -0.062	 -0.062	  0.008	  0.043	  0.001	  0.028	  0.012	 -0.014	 -0.028	 -0.043	 -0.044	  0.016
          5.629	 -0.041	 -0.463	  0.104	  0.292	 -0.066	  0.266	 -0.029	  0.066	  0.547	 -3.187	 -3.015	 -3.177	 -3.093	 -2.651	 -2.667	 -2.476	 -2.532	 -2.844	 -0.035	 -0.037	 -0.004	  0.023	 -0.006	 -0.030	 -0.042	 -0.059	 -0.058	  0.003	  0.038	 -0.002	  0.020	  0.006	 -0.018	 -0.030	 -0.044	 -0.045	  0.015
          5.630	  0.091	 -0.353	  0.102	  0.237	 -0.074	  0.300	 -0.043	 -0.012	  0.612	 -3.941	 -3.884	 -3.930	 -3.772	 -3.432	 -3.405	 -3.283	 -3.400	 -3.553	 -0.032	 -0.033	 -0.002	  0.021	 -0.007	 -0.028	 -0.038	 -0.054	 -0.053	 -0.002	  0.032	 -0.005	  0.015	  0.001	 -0.022	 -0.032	 -0.045	 -0.046	  0.015
          5.631	  0.195	 -0.275	  0.102	  0.194	 -0.079	  0.328	 -0.052	 -0.076	  0.663	 -4.538	 -4.577	 -4.533	 -4.332	 -4.058	 -3.993	 -3.929	 -4.091	 -4.112	 -0.029	 -0.032	 -0.000	  0.020	 -0.007	 -0.024	 -0.033	 -0.050	 -0.050	 -0.004	  0.027	 -0.006	  0.016	 -0.001	 -0.021	 -0.031	 -0.043	 -0.045	  0.014
          5.633	  0.266	 -0.219	  0.098	  0.158	 -0.079	  0.348	 -0.053	 -0.118	  0.701	 -4.952	 -5.063	 -4.954	 -4.607	 -4.497	 -4.395	 -4.377	 -4.573	 -4.489	 -0.027	 -0.034	 -0.001	  0.019	 -0.005	 -0.021	 -0.028	 -0.046	 -0.048	 -0.002	  0.027	 -0.005	  0.023	  0.002	 -0.017	 -0.027	 -0.039	 -0.042	  0.014
          5.634	  0.302	 -0.190	  0.094	  0.141	 -0.077	  0.358	 -0.052	 -0.138	  0.722	 -5.186	 -5.336	 -5.192	 -4.661	 -4.743	 -4.609	 -4.632	 -4.838	 -4.690	 -0.026	 -0.037	 -0.004	  0.020	 -0.003	 -0.019	 -0.024	 -0.044	 -0.049	  0.002	  0.030	 -0.005	  0.031	  0.007	 -0.011	 -0.021	 -0.034	 -0.038	  0.013
          5.635	  0.285	 -0.200	  0.096	  0.145	 -0.075	  0.349	 -0.051	 -0.130	  0.718	 -5.181	 -5.312	 -5.178	 -4.426	 -4.731	 -4.577	 -4.627	 -4.817	 -4.653	 -0.026	 -0.040	 -0.008	  0.021	 -0.001	 -0.019	 -0.023	 -0.044	 -0.051	  0.006	  0.033	 -0.005	  0.036	  0.011	 -0.007	 -0.018	 -0.032	 -0.036	  0.013
          5.636	  0.233	 -0.236	  0.103	  0.156	 -0.073	  0.335	 -0.044	 -0.101	  0.696	 -4.977	 -5.066	 -4.968	 -4.041	 -4.516	 -4.362	 -4.408	 -4.570	 -4.440	 -0.026	 -0.040	 -0.010	  0.022	  0.000	 -0.020	 -0.025	 -0.045	 -0.052	  0.006	  0.034	 -0.007	  0.036	  0.011	 -0.008	 -0.020	 -0.034	 -0.039	  0.013
          5.638	  0.155	 -0.298	  0.108	  0.184	 -0.068	  0.320	 -0.035	 -0.053	  0.662	 -4.634	 -4.652	 -4.613	 -3.508	 -4.150	 -3.997	 -4.039	 -4.156	 -4.091	 -0.027	 -0.039	 -0.011	  0.022	  0.001	 -0.020	 -0.027	 -0.046	 -0.053	  0.003	  0.030	 -0.010	  0.036	  0.009	 -0.013	 -0.025	 -0.040	 -0.044	  0.013
          5.639	  0.048	 -0.381	  0.118	  0.229	 -0.060	  0.293	 -0.020	  0.021	  0.615	 -4.110	 -4.028	 -4.073	 -2.685	 -3.582	 -3.444	 -3.477	 -3.527	 -3.553	 -0.027	 -0.039	 -0.011	  0.023	  0.001	 -0.019	 -0.029	 -0.047	 -0.052	  0.000	  0.027	 -0.012	  0.038	  0.006	 -0.017	 -0.030	 -0.045	 -0.048	  0.013
          5.640	 -0.092	 -0.494	  0.125	  0.286	 -0.050	  0.259	 -0.001	  0.111	  0.553	 -3.355	 -3.147	 -3.307	 -1.675	 -2.788	 -2.670	 -2.667	 -2.643	 -2.811	 -0.028	 -0.039	 -0.013	  0.024	  0.002	 -0.018	 -0.030	 -0.047	 -0.051	  0.000	  0.026	 -0.012	  0.043	  0.006	 -0.017	 -0.031	 -0.046	 -0.049	  0.013
          5.641	 -0.232	 -0.604	  0.128	  0.343	 -0.040	  0.226	  0.017	  0.202	  0.485	 -2.560	 -2.224	 -2.502	 -0.841	 -1.954	 -1.870	 -1.810	 -1.714	 -2.046	 -0.028	 -0.042	 -0.015	  0.026	  0.003	 -0.018	 -0.031	 -0.048	 -0.051	  0.004	  0.030	 -0.010	  0.049	  0.011	 -0.013	 -0.028	 -0.043	 -0.045	  0.014
          5.643	 -0.339	 -0.702	  0.125	  0.393	 -0.034	  0.203	  0.028	  0.270	  0.432	 -1.869	 -1.432	 -1.812	 -0.265	 -1.234	 -1.188	 -1.066	 -0.921	 -1.397	 -0.030	 -0.044	 -0.017	  0.027	  0.004	 -0.019	 -0.032	 -0.050	 -0.052	  0.009	  0.037	 -0.007	  0.050	  0.018	 -0.006	 -0.022	 -0.037	 -0.040	  0.014
          5.644	 -0.396	 -0.748	  0.125	  0.421	 -0.032	  0.190	  0.035	  0.310	  0.401	 -1.416	 -0.930	 -1.367	 -0.041	 -0.771	 -0.762	 -0.584	 -0.416	 -0.997	 -0.032	 -0.046	 -0.018	  0.026	  0.005	 -0.021	 -0.033	 -0.051	 -0.053	  0.013	  0.042	 -0.004	  0.047	  0.022	 -0.003	 -0.018	 -0.034	 -0.037	  0.015
          5.645	 -0.381	 -0.743	  0.114	  0.423	 -0.028	  0.195	  0.036	  0.307	  0.405	 -1.349	 -0.876	 -1.316	 -0.411	 -0.716	 -0.738	 -0.510	 -0.362	 -0.987	 -0.033	 -0.044	 -0.016	  0.024	  0.004	 -0.022	 -0.034	 -0.052	 -0.054	  0.012	  0.042	 -0.003	  0.040	  0.021	 -0.005	 -0.019	 -0.035	 -0.038	  0.015
          5.646	 -0.304	 -0.678	  0.115	  0.395	 -0.033	  0.218	  0.026	  0.260	  0.436	 -1.697	 -1.290	 -1.669	 -1.127	 -1.079	 -1.123	 -0.874	 -0.779	 -1.359	 -0.033	 -0.041	 -0.012	  0.021	  0.002	 -0.023	 -0.034	 -0.052	 -0.054	  0.009	  0.039	 -0.003	  0.035	  0.015	 -0.009	 -0.022	 -0.038	 -0.041	  0.015
          5.647	 -0.181	 -0.577	  0.111	  0.345	 -0.041	  0.249	  0.009	  0.182	  0.488	 -2.341	 -2.046	 -2.323	 -2.099	 -1.761	 -1.798	 -1.557	 -1.535	 -2.018	 -0.032	 -0.037	 -0.007	  0.020	 -0.001	 -0.023	 -0.033	 -0.050	 -0.053	  0.006	  0.034	 -0.002	  0.034	  0.010	 -0.013	 -0.025	 -0.039	 -0.042	  0.015
          5.649	 -0.027	 -0.456	  0.102	  0.289	 -0.051	  0.290	 -0.006	  0.089	  0.560	 -3.184	 -3.025	 -3.176	 -3.090	 -2.637	 -2.648	 -2.461	 -2.517	 -2.838	 -0.029	 -0.033	 -0.003	  0.019	 -0.004	 -0.023	 -0.031	 -0.048	 -0.051	  0.006	  0.033	 -0.000	  0.036	  0.008	 -0.013	 -0.023	 -0.037	 -0.039	  0.015
          5.650	  0.106	 -0.347	  0.099	  0.238	 -0.055	  0.322	 -0.021	  0.007	  0.625	 -3.929	 -3.890	 -3.929	 -3.781	 -3.411	 -3.383	 -3.262	 -3.381	 -3.537	 -0.027	 -0.029	 -0.001	  0.018	 -0.005	 -0.022	 -0.029	 -0.045	 -0.049	  0.008	  0.033	  0.002	  0.035	  0.009	 -0.010	 -0.020	 -0.033	 -0.034	  0.014
          5.651	  0.205	 -0.267	  0.097	  0.193	 -0.058	  0.349	 -0.033	 -0.057	  0.674	 -4.526	 -4.582	 -4.531	 -4.293	 -4.037	 -3.969	 -3.905	 -4.072	 -4.096	 -0.025	 -0.027	 -0.002	  0.017	 -0.004	 -0.022	 -0.028	 -0.043	 -0.046	  0.008	  0.032	  0.002	  0.027	  0.010	 -0.008	 -0.017	 -0.029	 -0.032	  0.014
          5.652	  0.275	 -0.203	  0.093	  0.158	 -0.059	  0.362	 -0.039	 -0.099	  0.711	 -4.946	 -5.069	 -4.953	 -4.625	 -4.478	 -4.374	 -4.360	 -4.555	 -4.478	 -0.024	 -0.025	 -0.003	  0.016	 -0.002	 -0.021	 -0.026	 -0.040	 -0.044	  0.004	  0.028	 -0.001	  0.013	  0.008	 -0.009	 -0.018	 -0.030	 -0.033	  0.013
          5.654	  0.311	 -0.173	  0.089	  0.136	 -0.059	  0.370	 -0.041	 -0.121	  0.733	 -5.185	 -5.344	 -5.188	 -4.700	 -4.729	 -4.594	 -4.618	 -4.825	 -4.682	 -0.024	 -0.025	 -0.005	  0.015	  0.000	 -0.019	 -0.025	 -0.037	 -0.042	 -0.001	  0.021	 -0.007	  0.002	  0.004	 -0.013	 -0.022	 -0.034	 -0.038	  0.012
          5.655	  0.294	 -0.182	  0.093	  0.139	 -0.057	  0.370	 -0.037	 -0.111	  0.735	 -5.186	 -5.334	 -5.183	 -4.423	 -4.722	 -4.567	 -4.619	 -4.810	 -4.650	 -0.024	 -0.025	 -0.007	  0.014	  0.002	 -0.017	 -0.025	 -0.036	 -0.041	 -0.004	  0.017	 -0.010	  0.000	  0.002	 -0.015	 -0.026	 -0.037	 -0.041	  0.011
          5.656	  0.243	 -0.223	  0.099	  0.153	 -0.053	  0.360	 -0.032	 -0.081	  0.714	 -4.978	 -5.081	 -4.969	 -4.094	 -4.502	 -4.346	 -4.397	 -4.555	 -4.431	 -0.023	 -0.027	 -0.009	  0.014	  0.003	 -0.014	 -0.025	 -0.037	 -0.041	 -0.002	  0.018	 -0.009	  0.009	  0.006	 -0.012	 -0.025	 -0.036	 -0.039	  0.009
          5.657	  0.166	 -0.284	  0.106	  0.180	 -0.048	  0.342	 -0.021	 -0.031	  0.682	 -4.626	 -4.661	 -4.607	 -3.517	 -4.126	 -3.973	 -4.019	 -4.132	 -4.070	 -0.022	 -0.029	 -0.010	  0.015	  0.004	 -0.012	 -0.026	 -0.038	 -0.042	  0.004	  0.024	 -0.005	  0.022	  0.013	 -0.006	 -0.019	 -0.030	 -0.034	  0.008
          5.659	  0.061	 -0.370	  0.113	  0.220	 -0.038	  0.314	 -0.003	  0.038	  0.629	 -4.089	 -4.020	 -4.055	 -2.642	 -3.545	 -3.404	 -3.438	 -3.488	 -3.523	 -0.021	 -0.031	 -0.011	  0.015	  0.006	 -0.012	 -0.026	 -0.041	 -0.043	  0.010	  0.030	 -0.001	  0.031	  0.021	 -0.001	 -0.013	 -0.025	 -0.029	  0.007
          5.660	 -0.077	 -0.483	  0.121	  0.278	 -0.030	  0.282	  0.016	  0.129	  0.564	 -3.342	 -3.144	 -3.293	 -1.732	 -2.753	 -2.637	 -2.633	 -2.608	 -2.786	 -0.021	 -0.032	 -0.011	  0.015	  0.007	 -0.012	 -0.026	 -0.042	 -0.044	  0.010	  0.030	 -0.002	  0.029	  0.022	 -0.001	 -0.012	 -0.025	 -0.031	  0.006
          5.661	 -0.218	 -0.595	  0.126	  0.336	 -0.019	  0.248	  0.035	  0.218	  0.498	 -2.546	 -2.225	 -2.492	 -0.838	 -1.923	 -1.838	 -1.776	 -1.682	 -2.022	 -0.021	 -0.033	 -0.012	  0.014	  0.008	 -0.012	 -0.025	 -0.041	 -0.044	  0.003	  0.024	 -0.008	  0.021	  0.017	 -0.007	 -0.016	 -0.031	 -0.038	  0.006
          5.662	 -0.325	 -0.685	  0.128	  0.385	 -0.014	  0.227	  0.051	  0.294	  0.449	 -1.874	 -1.453	 -1.817	 -0.275	 -1.222	 -1.175	 -1.051	 -0.907	 -1.392	 -0.022	 -0.033	 -0.012	  0.015	  0.008	 -0.012	 -0.026	 -0.040	 -0.044	 -0.005	  0.016	 -0.015	  0.013	  0.009	 -0.014	 -0.024	 -0.040	 -0.046	  0.005
          5.664	 -0.376	 -0.734	  0.127	  0.415	 -0.008	  0.214	  0.055	  0.336	  0.416	 -1.433	 -0.959	 -1.379	 -0.101	 -0.770	 -0.757	 -0.578	 -0.413	 -1.002	 -0.022	 -0.033	 -0.012	  0.017	  0.008	 -0.011	 -0.027	 -0.039	 -0.044	 -0.009	  0.012	 -0.019	  0.010	  0.005	 -0.017	 -0.028	 -0.045	 -0.049	  0.005
          5.665	 -0.364	 -0.725	  0.116	  0.415	 -0.010	  0.222	  0.053	  0.327	  0.418	 -1.368	 -0.911	 -1.331	 -0.462	 -0.718	 -0.742	 -0.508	 -0.367	 -0.995	 -0.023	 -0.033	 -0.012	  0.017	  0.009	 -0.010	 -0.028	 -0.039	 -0.044	 -0.008	  0.014	 -0.017	  0.011	  0.005	 -0.015	 -0.028	 -0.046	 -0.048	  0.005
          5.666	 -0.286	 -0.667	  0.106	  0.392	 -0.010	  0.247	  0.044	  0.284	  0.452	 -1.709	 -1.316	 -1.683	 -1.094	 -1.074	 -1.107	 -0.867	 -0.776	 -1.357	 -0.023	 -0.032	 -0.011	  0.017	  0.010	 -0.010	 -0.028	 -0.039	 -0.043	 -0.006	  0.018	 -0.015	  0.011	  0.007	 -0.013	 -0.026	 -0.044	 -0.045	  0.006
          5.668	 -0.165	 -0.566	  0.104	  0.347	 -0.013	  0.280	  0.029	  0.206	  0.509	 -2.357	 -2.074	 -2.345	 -2.181	 -1.757	 -1.791	 -1.554	 -1.535	 -2.024	 -0.024	 -0.032	 -0.010	  0.016	  0.011	 -0.010	 -0.028	 -0.038	 -0.041	 -0.007	  0.016	 -0.016	  0.007	  0.005	 -0.014	 -0.027	 -0.044	 -0.046	  0.006
          5.669	 -0.014	 -0.446	  0.097	  0.286	 -0.017	  0.317	  0.011	  0.110	  0.581	 -3.201	 -3.055	 -3.200	 -3.105	 -2.629	 -2.642	 -2.457	 -2.519	 -2.842	 -0.024	 -0.030	 -0.009	  0.014	  0.012	 -0.011	 -0.025	 -0.037	 -0.038	 -0.012	  0.010	 -0.022	  0.003	  0.000	 -0.020	 -0.031	 -0.047	 -0.050	  0.006
          5.670	  0.118	 -0.345	  0.086	  0.234	 -0.021	  0.351	 -0.000	  0.030	  0.643	 -3.953	 -3.925	 -3.956	 -3.799	 -3.410	 -3.382	 -3.265	 -3.390	 -3.551	 -0.023	 -0.028	 -0.009	  0.014	  0.013	 -0.010	 -0.022	 -0.034	 -0.036	 -0.016	  0.004	 -0.025	  0.007	 -0.002	 -0.022	 -0.033	 -0.048	 -0.051	  0.007
          5.671	  0.218	 -0.258	  0.083	  0.188	 -0.026	  0.378	 -0.010	 -0.033	  0.692	 -4.542	 -4.614	 -4.555	 -4.337	 -4.027	 -3.961	 -3.904	 -4.073	 -4.102	 -0.022	 -0.025	 -0.009	  0.014	  0.014	 -0.007	 -0.019	 -0.031	 -0.035	 -0.011	  0.007	 -0.019	  0.024	  0.005	 -0.014	 -0.026	 -0.041	 -0.043	  0.007
          5.673	  0.287	 -0.194	  0.084	  0.158	 -0.030	  0.394	 -0.017	 -0.078	  0.728	 -4.948	 -5.089	 -4.959	 -4.563	 -4.457	 -4.352	 -4.344	 -4.544	 -4.470	 -0.020	 -0.022	 -0.010	  0.015	  0.014	 -0.004	 -0.016	 -0.028	 -0.035	  0.005	  0.021	 -0.004	  0.046	  0.021	  0.004	 -0.009	 -0.024	 -0.027	  0.008
          5.674	  0.323	 -0.168	  0.081	  0.142	 -0.028	  0.408	 -0.018	 -0.097	  0.747	 -5.163	 -5.336	 -5.176	 -4.629	 -4.682	 -4.547	 -4.579	 -4.788	 -4.652	 -0.019	 -0.022	 -0.011	  0.015	  0.014	 -0.000	 -0.015	 -0.027	 -0.035	  0.023	  0.038	  0.013	  0.060	  0.039	  0.023	  0.011	 -0.005	 -0.009	  0.008
          5.675	  0.309	 -0.177	  0.087	  0.139	 -0.026	  0.405	 -0.013	 -0.091	  0.747	 -5.138	 -5.299	 -5.143	 -4.402	 -4.651	 -4.497	 -4.550	 -4.750	 -4.595	 -0.018	 -0.023	 -0.012	  0.014	  0.016	  0.002	 -0.014	 -0.028	 -0.036	  0.033	  0.046	  0.021	  0.056	  0.049	  0.032	  0.023	  0.004	 -0.002	  0.008
          5.676	  0.257	 -0.216	  0.089	  0.153	 -0.021	  0.392	 -0.007	 -0.059	  0.726	 -4.933	 -5.054	 -4.934	 -4.025	 -4.440	 -4.283	 -4.328	 -4.501	 -4.385	 -0.017	 -0.026	 -0.013	  0.013	  0.017	  0.003	 -0.014	 -0.028	 -0.037	  0.028	  0.040	  0.014	  0.037	  0.044	  0.026	  0.019	 -0.002	 -0.010	  0.008
          5.678	  0.182	 -0.278	  0.098	  0.179	 -0.019	  0.374	  0.007	 -0.009	  0.691	 -4.619	 -4.667	 -4.609	 -3.524	 -4.098	 -3.944	 -3.985	 -4.110	 -4.062	 -0.016	 -0.029	 -0.014	  0.013	  0.019	  0.004	 -0.014	 -0.029	 -0.038	  0.012	  0.023	 -0.003	  0.016	  0.029	  0.009	  0.003	 -0.019	 -0.027	  0.007
          5.679	  0.074	 -0.367	  0.105	  0.223	 -0.006	  0.347	  0.022	  0.061	  0.639	 -4.100	 -4.050	 -4.075	 -2.691	 -3.534	 -3.395	 -3.427	 -3.488	 -3.530	 -0.014	 -0.030	 -0.015	  0.013	  0.021	  0.005	 -0.013	 -0.028	 -0.039	 -0.003	  0.006	 -0.020	  0.004	  0.015	 -0.005	 -0.014	 -0.035	 -0.042	  0.006
          5.680	 -0.064	 -0.478	  0.113	  0.278	  0.004	  0.316	  0.043	  0.155	  0.575	 -3.347	 -3.169	 -3.310	 -1.707	 -2.741	 -2.620	 -2.620	 -2.604	 -2.786	 -0.012	 -0.030	 -0.017	  0.014	  0.024	  0.006	 -0.012	 -0.028	 -0.040	 -0.009	 -0.001	 -0.026	  0.005	  0.010	 -0.010	 -0.022	 -0.042	 -0.048	  0.005
          5.681	 -0.197	 -0.589	  0.115	  0.339	  0.015	  0.285	  0.064	  0.247	  0.510	 -2.540	 -2.240	 -2.497	 -0.858	 -1.898	 -1.810	 -1.757	 -1.665	 -2.012	 -0.010	 -0.030	 -0.019	  0.014	  0.025	  0.006	 -0.011	 -0.028	 -0.040	 -0.003	  0.003	 -0.023	  0.012	  0.015	 -0.005	 -0.019	 -0.038	 -0.043	  0.004
          5.683	 -0.304	 -0.678	  0.116	  0.384	  0.022	  0.258	  0.076	  0.318	  0.458	 -1.854	 -1.455	 -1.812	 -0.283	 -1.188	 -1.138	 -1.020	 -0.881	 -1.372	 -0.010	 -0.030	 -0.021	  0.014	  0.026	  0.005	 -0.011	 -0.028	 -0.040	  0.004	  0.011	 -0.017	  0.014	  0.022	  0.001	 -0.013	 -0.031	 -0.037	  0.003
          5.684	 -0.362	 -0.732	  0.106	  0.414	  0.023	  0.246	  0.085	  0.354	  0.429	 -1.413	 -0.964	 -1.380	 -0.077	 -0.736	 -0.727	 -0.548	 -0.389	 -0.985	 -0.011	 -0.031	 -0.023	  0.013	  0.026	  0.004	 -0.011	 -0.030	 -0.038	  0.007	  0.014	 -0.017	  0.009	  0.024	  0.003	 -0.011	 -0.029	 -0.036	  0.002
          5.685	 -0.343	 -0.716	  0.106	  0.412	  0.025	  0.251	  0.083	  0.349	  0.433	 -1.359	 -0.922	 -1.339	 -0.472	 -0.692	 -0.713	 -0.487	 -0.346	 -0.984	 -0.012	 -0.031	 -0.022	  0.013	  0.026	  0.002	 -0.012	 -0.031	 -0.035	  0.001	  0.010	 -0.022	  0.000	  0.019	 -0.003	 -0.016	 -0.035	 -0.042	  0.001
          5.686	 -0.265	 -0.659	  0.097	  0.390	  0.024	  0.274	  0.073	  0.303	  0.470	 -1.705	 -1.336	 -1.696	 -1.151	 -1.053	 -1.089	 -0.852	 -0.762	 -1.353	 -0.011	 -0.030	 -0.021	  0.014	  0.026	  0.002	 -0.012	 -0.031	 -0.033	 -0.007	  0.003	 -0.030	 -0.005	  0.012	 -0.010	 -0.024	 -0.042	 -0.048	 -0.001
          5.688	 -0.142	 -0.563	  0.088	  0.347	  0.016	  0.309	  0.057	  0.226	  0.528	 -2.361	 -2.099	 -2.364	 -2.141	 -1.740	 -1.775	 -1.545	 -1.529	 -2.024	 -0.009	 -0.028	 -0.018	  0.014	  0.026	  0.003	 -0.012	 -0.030	 -0.031	 -0.011	 -0.002	 -0.032	 -0.005	  0.009	 -0.013	 -0.028	 -0.045	 -0.050	 -0.002
          5.689	  0.012	 -0.439	  0.081	  0.286	  0.012	  0.352	  0.041	  0.131	  0.597	 -3.199	 -3.075	 -3.211	 -3.149	 -2.608	 -2.621	 -2.443	 -2.506	 -2.834	 -0.007	 -0.026	 -0.017	  0.013	  0.027	  0.006	 -0.011	 -0.027	 -0.030	 -0.009	 -0.001	 -0.028	 -0.001	  0.012	 -0.009	 -0.025	 -0.041	 -0.045	 -0.003
          5.690	  0.144	 -0.330	  0.081	  0.231	  0.010	  0.385	  0.027	  0.052	  0.657	 -3.943	 -3.941	 -3.960	 -3.821	 -3.382	 -3.354	 -3.246	 -3.371	 -3.536	 -0.004	 -0.024	 -0.017	  0.011	  0.028	  0.009	 -0.008	 -0.023	 -0.029	 -0.004	  0.002	 -0.021	  0.001	  0.018	 -0.002	 -0.018	 -0.033	 -0.037	 -0.003
